t,ID,TICKET,ROLLER_1,ROLLER_2,ROLLER_3,ROLLER_4,ROLLER_5,ROLLER_6,ROLLER_7,ROLLER_8,ROLLER_9,ROLLER_10,PRIORITY_1,PRIORITY_2,PRIORITY_3,PRIORITY_4,PRIORITY_5,PRIORITY_6,PRIORITY_7,PRIORITY_8,PRIORITY_9,PRIORITY_10
2930,293,1,1,2,1,5,4,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2940,294,1,5,4,1,3,1,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2950,295,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2960,296,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
2970,297,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2980,298,1,5,5,5,4,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0
2990,299,1,3,4,5,1,2,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3000,300,0,4,1,4,5,3,5,0,0,0,0,0,1,1,1,0,0,1,0,0,0
3010,301,0,5,4,5,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3020,302,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3030,303,0,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3040,304,0,1,5,3,5,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0
3050,305,0,4,5,2,5,4,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3060,306,0,2,5,1,4,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0
3070,307,0,1,4,4,1,3,5,0,0,0,0,0,1,1,1,0,1,0,0,0,0
3080,308,0,3,4,5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3090,309,1,1,4,3,5,1,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0
3100,310,1,5,5,4,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
3110,311,0,1,1,1,5,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3120,312,0,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3130,313,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3140,314,1,1,3,3,1,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3150,315,1,1,2,5,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
3160,316,0,3,4,1,2,4,1,4,0,0,0,0,1,1,0,0,0,1,0,0,0
3170,317,0,3,5,2,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3180,318,1,4,2,3,4,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
3190,319,1,5,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3200,320,0,4,2,2,3,5,5,3,0,0,0,1,1,0,1,0,0,0,0,0,0
3210,321,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3220,322,1,3,1,5,4,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0
3230,323,0,1,1,1,1,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3240,324,1,5,3,5,5,1,2,0,0,0,0,1,0,0,1,1,1,1,0,0,0
3250,325,1,1,2,2,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
3260,326,1,1,5,3,1,2,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0
3270,327,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3280,328,1,2,4,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
3290,329,1,4,4,2,3,5,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
3300,330,1,3,1,4,5,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
3310,331,1,3,2,4,5,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
3320,332,0,2,5,2,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3330,333,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3340,334,0,3,2,5,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3350,335,0,1,1,2,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3360,336,1,5,2,2,5,2,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0
3370,337,1,2,4,2,5,4,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
3380,338,0,2,4,5,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
3390,339,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3400,340,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3410,341,0,2,1,3,4,5,5,0,0,0,0,1,1,1,1,1,0,0,0,0,0
3420,342,1,2,5,1,2,2,1,4,0,0,0,0,1,0,1,0,1,1,0,0,0
3430,343,1,5,5,1,1,4,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3440,344,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3450,345,0,4,4,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
3460,346,0,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3470,347,1,4,5,4,5,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3480,348,1,1,3,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
3490,349,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
3500,350,0,5,2,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3510,351,1,5,2,2,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
3520,352,1,3,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
3530,353,0,3,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
3540,354,0,2,3,5,3,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
3550,355,1,1,5,5,1,5,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
3560,356,1,2,5,3,4,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3570,357,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
3580,358,0,3,5,2,1,5,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
3590,359,0,1,4,4,1,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3600,360,1,4,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3610,361,1,1,4,1,5,5,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
3620,362,0,1,2,1,3,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
3630,363,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3640,364,1,5,4,5,2,5,5,2,0,0,0,0,1,0,1,0,1,0,0,0,0
3650,365,1,1,3,5,1,3,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
3660,366,1,5,5,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
3670,367,0,1,4,5,4,2,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0
3680,368,0,2,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3690,369,1,3,3,1,5,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
3700,370,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
3710,371,1,2,4,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
3720,372,0,3,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
3730,373,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3740,374,0,1,4,3,2,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
3750,375,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
3760,376,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
3770,377,1,3,1,2,4,1,3,3,0,0,0,1,0,0,1,0,1,0,0,0,0
3780,378,1,5,3,4,5,5,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
3790,379,0,5,3,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
3800,380,0,2,1,4,3,4,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0
3810,381,1,2,4,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3820,382,1,5,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3830,383,0,3,1,1,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
3840,384,1,2,4,1,1,2,5,2,0,0,0,1,1,0,1,1,1,0,0,0,0
3850,385,0,4,3,5,3,5,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0
3860,386,1,2,5,5,2,4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0
3870,387,0,4,1,1,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
3880,388,1,1,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
3890,389,1,4,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
3900,390,0,1,5,2,1,1,4,0,0,0,0,1,1,1,1,0,1,0,0,0,0
3910,391,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
3920,392,1,2,2,2,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
3930,393,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
3940,394,0,1,2,2,2,4,5,0,0,0,0,0,1,1,1,1,0,1,0,0,0
3950,395,1,5,5,5,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
3960,396,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3970,397,1,3,4,5,4,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
3980,398,0,2,1,2,3,5,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0
3990,399,1,2,4,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4000,400,0,1,2,2,3,3,4,0,0,0,0,1,1,1,0,1,0,0,0,0,0
4010,401,0,5,3,1,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4020,402,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
4030,403,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4040,404,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
4050,405,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4060,406,0,3,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
4070,407,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
4080,408,1,5,5,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
4090,409,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4100,410,1,3,2,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
4110,411,1,4,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
4120,412,1,4,2,4,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4130,413,0,5,3,5,5,4,2,3,0,0,0,0,1,0,1,0,0,1,0,0,0
4140,414,1,1,3,1,4,4,5,0,0,0,0,1,1,1,0,0,1,1,0,0,0
4150,415,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4160,416,0,1,2,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
4170,417,0,1,1,1,1,1,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4180,418,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
4190,419,1,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4200,420,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4210,421,0,3,5,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
4220,422,0,4,1,4,3,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4230,423,0,1,5,4,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4240,424,0,3,4,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
4250,425,1,5,5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
4260,426,0,1,3,4,4,2,2,0,0,0,0,1,1,0,1,0,1,1,0,0,0
4270,427,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4280,428,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
4290,429,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
4300,430,0,5,5,2,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4310,431,0,3,5,1,5,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0
4320,432,0,5,2,4,1,4,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4330,433,1,3,3,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
4340,434,0,4,4,3,1,5,5,3,0,0,0,1,0,0,1,0,1,0,0,0,0
4350,435,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4360,436,0,2,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
4370,437,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
4380,438,1,4,4,4,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
4390,439,1,3,3,5,5,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
4400,440,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
4410,441,1,4,2,2,1,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4420,442,1,2,5,3,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4430,443,0,1,3,4,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4440,444,0,4,5,5,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
4450,445,1,2,5,3,4,3,2,3,0,0,0,1,1,1,0,0,1,1,0,0,0
4460,446,0,5,2,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4470,447,1,3,5,1,3,2,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
4480,448,0,1,4,5,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
4490,449,0,2,3,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
4500,450,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4510,451,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4520,452,1,2,5,4,3,5,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
4530,453,1,4,4,5,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
4540,454,0,2,2,2,1,3,2,3,0,0,0,1,1,0,1,0,1,1,0,0,0
4550,455,0,5,4,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
4560,456,0,3,3,2,2,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
4570,457,0,3,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4580,458,1,3,2,4,5,5,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
4590,459,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4600,460,0,3,2,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
4610,461,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4620,462,0,3,2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4630,463,1,1,2,3,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4640,464,1,5,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
4650,465,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
4660,466,0,2,3,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4670,467,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
4680,468,0,4,3,5,2,5,2,5,0,0,0,0,1,1,1,1,1,0,0,0,0
4690,469,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
4700,470,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
4710,471,1,3,2,5,5,2,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0
4720,472,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
4730,473,1,1,5,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
4740,474,1,4,4,3,4,3,3,2,0,0,0,1,0,0,1,1,1,1,0,0,0
4750,475,1,5,4,5,1,2,1,3,0,0,0,1,0,0,0,0,1,1,0,0,0
4760,476,1,5,1,1,3,4,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4770,477,0,4,1,4,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4780,478,1,3,4,3,3,1,3,1,0,0,0,0,0,1,1,1,1,1,0,0,0
4790,479,1,3,2,5,2,3,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
4800,480,1,1,2,2,2,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
4810,481,1,4,2,3,2,4,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
4820,482,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4830,483,0,5,2,4,3,5,5,1,0,0,0,1,1,0,0,1,1,1,0,0,0
4840,484,1,1,1,1,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4850,485,0,5,2,3,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
4860,486,1,5,4,2,4,4,4,0,0,0,0,1,0,1,1,1,1,0,0,0,0
4870,487,1,2,4,3,1,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4880,488,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4890,489,0,4,4,3,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4900,490,0,3,4,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
4910,491,1,4,3,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4920,492,0,2,3,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
4930,493,1,2,4,5,1,1,2,1,0,0,0,0,1,0,1,0,1,1,0,0,0
4940,494,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4950,495,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4960,496,1,5,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4970,497,0,2,5,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
4980,498,0,2,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
4990,499,0,4,3,5,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
5000,500,1,5,2,2,1,2,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0
5010,501,0,4,3,2,3,5,5,3,0,0,0,1,1,1,1,1,0,0,0,0,0
5020,502,1,1,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
5030,503,1,4,5,2,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
5040,504,1,5,4,5,3,5,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5050,505,1,2,3,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5060,506,0,5,1,3,1,3,3,5,0,0,0,1,0,1,1,1,1,0,0,0,0
5070,507,0,1,2,1,5,4,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
5080,508,1,5,5,2,2,4,2,0,0,0,0,1,1,0,0,1,1,1,0,0,0
5090,509,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
5100,510,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0
5110,511,0,5,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
5120,512,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
5130,513,1,4,5,1,3,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
5140,514,0,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5150,515,0,2,2,5,4,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
5160,516,1,1,1,2,3,3,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0
5170,517,1,4,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5180,518,0,5,3,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5190,519,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
5200,520,0,5,1,4,1,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
5210,521,0,4,2,4,1,5,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
5220,522,0,5,2,5,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5230,523,1,4,5,5,2,3,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0
5240,524,0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5250,525,1,2,1,3,3,4,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
5260,526,0,4,4,4,4,3,3,5,0,0,0,0,0,0,1,1,1,0,0,0,0
5270,527,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5280,528,1,1,2,5,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5290,529,0,4,2,2,1,1,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0
5300,530,1,3,2,2,3,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5310,531,0,5,5,1,1,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0
5320,532,0,5,2,5,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
5330,533,0,1,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
5340,534,0,5,2,5,4,1,2,0,0,0,0,1,0,1,1,0,1,1,0,0,0
5350,535,1,4,1,2,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
5360,536,0,4,1,5,2,5,3,3,0,0,0,0,1,0,1,0,0,1,0,0,0
5370,537,0,5,5,4,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
5380,538,0,5,2,4,3,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
5390,539,0,2,2,4,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5400,540,1,3,4,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
5410,541,0,1,3,1,2,1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0
5420,542,1,1,1,2,5,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5430,543,0,4,5,4,3,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5440,544,0,4,4,3,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5450,545,1,5,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
5460,546,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5470,547,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5480,548,0,3,3,1,1,5,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0
5490,549,0,1,2,5,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
5500,550,1,2,3,2,5,2,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
5510,551,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
5520,552,0,2,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
5530,553,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
5540,554,0,1,4,5,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
5550,555,1,1,3,3,2,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
5560,556,0,4,1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
5570,557,0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
5580,558,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5590,559,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
5600,560,0,2,4,3,1,4,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0
5610,561,0,4,4,2,1,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5620,562,0,4,3,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5630,563,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5640,564,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
5650,565,1,4,4,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5660,566,0,2,2,5,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
5670,567,1,5,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
5680,568,0,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
5690,569,1,4,4,2,2,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0
5700,570,0,2,3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
5710,571,1,4,4,1,1,2,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5720,572,1,2,1,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5730,573,1,3,2,5,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
5740,574,1,1,1,3,3,5,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0
5750,575,0,4,2,4,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5760,576,0,1,1,5,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
5770,577,0,2,3,4,5,2,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0
5780,578,1,3,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
5790,579,0,4,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
5800,580,0,5,2,5,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
5810,581,1,3,5,1,1,5,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
5820,582,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
5830,583,0,5,5,4,4,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5840,584,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5850,585,1,4,5,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5860,586,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
